*****Sonar Placement GA Expirement*****
Start Time: 2017-12-28 16:36:15.007769
Rand_seed:7
End Time: 2017-12-28 16:36:26.395183
Running Time: 0:00:10.405544
Population size:30
Generation Count:10
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: transient
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
8, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 115, 3.82480230395, 2, 0.21, 0.022, -30, 0.21, -0.022, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 106, 2.42607526986, 2, 0.217, 0.111, 19, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 115, 3.82480230395, 2, 0.21, 0.022, -30, 0.21, -0.022, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 46, 4.26968346305, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 104, 3.40607658513, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 104, 3.40607658513, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 128, 4.34954221652, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 104, 3.40607658513, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 104, 3.40607658513, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 115, 3.82480230395, 2, 0.21, 0.022, -30, 0.21, -0.022, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 130, 2.41486849411, 2, 0.196, -0.106, -75, 0.196, 0.107, 75,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 115, 3.82480230395, 2, 0.21, 0.022, -30, 0.21, -0.022, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 128, 4.34954221652, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 123, 2.94418273963, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 50, 3.13313267731, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 103, 3.04867528957, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 128, 4.34954221652, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 103, 3.04867528957, 2, 0.245, 0.092, 21, 0.245, -0.092, -21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 115, 3.82480230395, 2, 0.21, 0.022, -30, 0.21, -0.022, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 93, 3.56579656848, 2, 0.21, 0.07, -30, 0.21, -0.07, 30,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 111, 3.5472076249, 4, 0.196, -0.106, -75, 0.217, 0.111, 19, 0.196, 0.107, 75, 0.217, -0.111, -19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 104, 3.40607658513, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 130, 2.41486849411, 2, 0.196, -0.106, -75, 0.196, 0.107, 75,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 86, 4.23027674666, 2, 0.196, -0.106, 74, 0.196, 0.107, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
